"","x"
"4140","0"
"4141","3"
"4142","6"
"4143","7"
"4144","0"
"4145","8"
"4146","3"
"4147","7"
"4148","3"
"4149","8"
"4150","2"
"4151","1"
"4152","0"
"4153","10"
"4154","3"
"4155","0"
"4156","0"
"4157","1"
"4158","12"
"4159","7"
"4160","10"
"4161","7"
"4162","0"
"4163","2"
"4164","1"
"4165","0"
"4166","10"
"4167","5"
"4168","2"
"4169","0"
"4170","3"
"4171","1"
"4172","1"
"4173","1"
"4174","3"
"4175","2"
"4176","3"
"4177","0"
"4178","1"
"4179","7"
"4180","0"
"4181","0"
"4182","0"
"4183","0"
"4184","3"
"4185","10"
"4186","3"
"4187","0"
"4188","1"
"4189","1"
"4190","11"
"4191","0"
"4192","1"
"4193","3"
"4194","1"
"4195","1"
"4196","1"
"4197","7"
"4198","9"
"4199","9"
"4200","1"
"4201","9"
"4202","3"
"4203","1"
"4204","0"
"4205","4"
"4206","3"
"4207","1"
"4208","0"
"4209","1"
"4210","1"
"4211","0"
"4212","1"
"4213","8"
"4214","10"
"4215","8"
"4216","2"
"4217","0"
"4218","10"
"4219","0"
"4220","0"
"4221","0"
"4222","8"
"4223","1"
"4224","13"
"4225","1"
"4226","7"
"4227","1"
"4228","0"
"4229","0"
"4230","1"
"4231","10"
"4232","0"
"4233","8"
"4234","1"
"4235","11"
"4236","6"
"4237","2"
"4238","1"
"4239","9"
"4240","0"
"4241","0"
"4242","5"
"4243","1"
"4244","1"
"4245","1"
"4246","3"
"4247","1"
"4248","2"
"4249","0"
"4250","0"
"4251","2"
"4252","1"
"4253","0"
"4254","3"
"4255","1"
"4256","8"
"4257","0"
"4258","0"
"4259","3"
"4260","0"
"4261","1"
"4262","2"
"4263","1"
"4264","13"
"4265","1"
"4266","1"
"4267","5"
"4268","1"
"4269","1"
"4270","1"
"4271","1"
"4272","9"
"4273","0"
"4274","10"
"4275","0"
"4276","1"
"4277","13"
"4278","0"
"4279","0"
"4280","1"
"4281","0"
"4282","1"
"4283","0"
"4284","0"
"4285","0"
"4286","0"
"4287","8"
"4288","1"
"4289","1"
"4290","7"
"4291","0"
"4292","0"
"4293","0"
"4294","1"
"4295","1"
"4296","0"
"4297","0"
"4298","0"
"4299","8"
"4300","1"
"4301","0"
"4302","0"
"4303","0"
"4304","0"
"4305","8"
"4306","0"
"4307","0"
"4308","1"
"4309","0"
"4310","8"
"4311","3"
"4312","3"
"4313","1"
"4314","3"
"4315","8"
"4316","1"
"4317","12"
"4318","3"
"4319","1"
"4320","0"
"4321","0"
"4322","9"
"4323","1"
"4324","1"
"4325","0"
"4326","7"
"4327","2"
"4328","0"
"4329","12"
"4330","0"
"4331","1"
"4332","1"
"4333","13"
"4334","13"
"4335","3"
"4336","12"
"4337","0"
"4338","1"
"4339","9"
"4340","1"
"4341","3"
"4342","6"
"4343","0"
"4344","1"
"4345","6"
"4346","6"
"4347","0"
"4348","0"
"4349","10"
"4350","0"
"4351","1"
"4352","1"
"4353","1"
"4354","0"
"4355","2"
"4356","3"
"4357","1"
"4358","1"
"4359","1"
"4360","2"
"4361","0"
"4362","3"
"4363","9"
"4364","4"
"4365","3"
"4366","1"
"4367","0"
"4368","1"
"4369","1"
"4370","1"
"4371","5"
"4372","0"
"4373","7"
"4374","1"
"4375","3"
"4376","0"
"4377","3"
"4378","0"
"4379","7"
"4380","0"
"4381","0"
"4382","5"
"4383","0"
"4384","8"
"4385","6"
"4386","2"
"4387","1"
"4388","1"
"4389","1"
"4390","0"
"4391","0"
"4392","0"
"4393","1"
"4394","1"
"4395","2"
"4396","1"
"4397","1"
"4398","1"
"4399","0"
"4400","3"
"4401","0"
"4402","6"
"4403","1"
"4404","3"
"4405","2"
"4406","3"
"4407","2"
"4408","1"
"4409","0"
"4410","1"
"4411","0"
"4412","1"
"4413","3"
"4414","7"
"4415","10"
"4416","10"
"4417","1"
"4418","1"
"4419","3"
"4420","0"
"4421","0"
"4422","1"
"4423","5"
"4424","0"
"4425","1"
"4426","7"
"4427","8"
"4428","1"
"4429","1"
"4430","0"
"4431","2"
"4432","0"
"4433","1"
"4434","0"
"4435","6"
"4436","1"
"4437","7"
"4438","3"
"4439","3"
"4440","1"
"4441","0"
"4442","8"
"4443","12"
"4444","2"
"4445","0"
"4446","1"
"4447","12"
"4448","5"
"4449","1"
"4450","0"
"4451","0"
"4452","0"
"4453","0"
"4454","1"
"4455","10"
"4456","0"
"4457","1"
"4458","0"
"4459","4"
"4460","1"
"4461","1"
"4462","1"
"4463","0"
"4464","2"
"4465","1"
"4466","1"
"4467","1"
"4468","0"
"4469","13"
"4470","7"
"4471","2"
"4472","7"
"4473","1"
"4474","1"
"4475","12"
"4476","1"
"4477","1"
"4478","1"
"4479","0"
"4480","0"
"4481","0"
"4482","0"
"4483","2"
"4484","3"
"4485","3"
"4486","6"
"4487","0"
"4488","0"
"4489","1"
"4490","7"
"4491","3"
"4492","1"
"4493","3"
"4494","1"
"4495","6"
"4496","4"
"4497","1"
"4498","2"
"4499","0"
"4500","1"
"4501","1"
"4502","1"
"4503","9"
"4504","0"
"4505","1"
"4506","1"
"4507","0"
"4508","0"
"4509","1"
"4510","10"
"4511","1"
"4512","1"
"4513","2"
"4514","1"
"4515","2"
"4516","3"
"4517","3"
"4518","6"
"4519","8"
"4520","6"
"4521","0"
"4522","3"
"4523","0"
"4524","8"
"4525","7"
"4526","1"
"4527","0"
"4528","9"
"4529","5"
"4530","11"
"4531","2"
"4532","1"
"4533","0"
"4534","0"
"4535","1"
"4536","1"
"4537","6"
"4538","1"
"4539","0"
"4540","6"
"4541","1"
"4542","1"
"4543","0"
"4544","8"
"4545","4"
"4546","1"
"4547","0"
"4548","7"
"4549","8"
"4550","2"
"4551","6"
"4552","10"
"4553","1"
"4554","1"
"4555","1"
"4556","1"
"4557","2"
"4558","0"
"4559","0"
"4560","2"
"4561","8"
"4562","1"
"4563","4"
"4564","2"
"4565","0"
"4566","0"
"4567","10"
"4568","1"
"4569","3"
"4570","1"
"4571","10"
"4572","7"
"4573","6"
"4574","1"
"4575","10"
"4576","3"
"4577","12"
"4578","0"
"4579","1"
"4580","1"
"4581","4"
"4582","0"
"4583","0"
"4584","1"
"4585","1"
"4586","1"
"4587","1"
"4588","1"
"4589","2"
"4590","10"
"4591","1"
"4592","3"
"4593","0"
"4594","6"
"4595","3"
"4596","0"
"4597","10"
"4598","1"
"4599","1"
"4600","7"
"4601","0"
"4602","1"
"4603","1"
"4604","0"
"4605","2"
"4606","8"
"4607","5"
"4608","2"
"4609","0"
"4610","5"
"4611","1"
"4612","1"
"4613","5"
"4614","1"
"4615","9"
"4616","1"
"4617","7"
"4618","1"
"4619","3"
"4620","0"
"4621","5"
"4622","8"
"4623","10"
"4624","0"
"4625","0"
"4626","10"
"4627","1"
"4628","10"
"4629","3"
"4630","1"
"4631","0"
"4632","10"
"4633","0"
"4634","3"
"4635","3"
"4636","1"
"4637","2"
"4638","1"
"4639","1"
"4640","1"
"4641","0"
"4642","1"
"4643","0"
"4644","0"
"4645","2"
"4646","1"
"4647","0"
"4648","0"
"4649","10"
"4650","1"
"4651","0"
"4652","10"
"4653","1"
"4654","0"
"4655","3"
"4656","0"
"4657","6"
"4658","0"
"4659","0"
"4660","8"
"4661","9"
"4662","3"
"4663","2"
"4664","1"
"4665","7"
"4666","1"
"4667","2"
"4668","1"
"4669","1"
"4670","0"
"4671","2"
"4672","1"
"4673","1"
"4674","0"
"4675","1"
"4676","0"
"4677","1"
"4678","1"
"4679","0"
"4680","1"
"4681","0"
"4682","1"
"4683","1"
"4684","0"
"4685","0"
"4686","1"
"4687","1"
"4688","11"
"4689","0"
"4690","0"
"4691","1"
"4692","0"
"4693","8"
"4694","2"
"4695","6"
"4696","3"
"4697","1"
"4698","1"
"4699","0"
"4700","1"
"4701","1"
"4702","2"
"4703","1"
"4704","1"
"4705","1"
"4706","0"
"4707","1"
"4708","1"
"4709","1"
"4710","8"
"4711","0"
"4712","7"
"4713","1"
"4714","0"
"4715","1"
"4716","2"
"4717","0"
"4718","1"
"4719","0"
"4720","0"
"4721","0"
"4722","1"
"4723","9"
"4724","1"
"4725","1"
"4726","0"
"4727","1"
"4728","1"
"4729","13"
"4730","0"
"4731","9"
"4732","1"
"4733","3"
"4734","8"
"4735","0"
"4736","0"
"4737","3"
"4738","3"
"4739","1"
"4740","1"
"4741","3"
"4742","2"
"4743","2"
"4744","3"
"4745","1"
"4746","5"
"4747","10"
"4748","1"
"4749","0"
"4750","0"
"4751","1"
"4752","1"
"4753","0"
"4754","1"
"4755","0"
"4756","1"
"4757","1"
"4758","3"
"4759","0"
"4760","0"
"4761","5"
"4762","4"
"4763","1"
"4764","0"
"4765","0"
"4766","6"
"4767","8"
"4768","6"
"4769","0"
"4770","1"
"4771","6"
"4772","9"
"4773","8"
"4774","4"
"4775","1"
"4776","7"
"4777","6"
"4778","0"
"4779","1"
"4780","1"
"4781","1"
"4782","1"
"4783","0"
"4784","1"
"4785","0"
"4786","1"
"4787","1"
"4788","3"
"4789","0"
"4790","3"
"4791","8"
"4792","6"
"4793","12"
"4794","4"
"4795","1"
"4796","2"
"4797","0"
"4798","6"
"4799","8"
"4800","0"
"4801","1"
"4802","0"
"4803","7"
"4804","2"
"4805","1"
"4806","1"
"4807","0"
"4808","2"
"4809","1"
"4810","1"
"4811","9"
"4812","3"
"4813","1"
"4814","0"
"4815","1"
"4816","0"
"4817","0"
"4818","1"
"4819","9"
"4820","1"
"4821","1"
"4822","0"
"4823","1"
"4824","1"
"4825","0"
"4826","0"
"4827","0"
"4828","11"
"4829","0"
"4830","3"
"4831","1"
"4832","9"
"4833","1"
"4834","3"
"4835","1"
"4836","0"
"4837","0"
"4838","3"
"4839","1"
"4840","0"
"4841","1"
"4842","0"
"4843","0"
"4844","6"
"4845","6"
"4846","0"
"4847","4"
"4848","2"
"4849","0"
"4850","1"
"4851","3"
"4852","0"
"4853","1"
"4854","0"
"4855","0"
"4856","0"
"4857","3"
"4858","5"
"4859","1"
"4860","1"
"4861","2"
"4862","0"
"4863","1"
"4864","0"
"4865","6"
"4866","7"
"4867","12"
"4868","0"
"4869","0"
"4870","1"
"4871","1"
"4872","0"
"4873","12"
"4874","1"
"4875","2"
"4876","9"
"4877","2"
"4878","3"
"4879","5"
"4880","0"
"4881","1"
"4882","1"
"4883","1"
"4884","6"
"4885","0"
"4886","1"
"4887","5"
"4888","11"
"4889","6"
"4890","1"
"4891","3"
"4892","1"
"4893","1"
"4894","1"
"4895","0"
"4896","1"
"4897","2"
"4898","0"
"4899","2"
"4900","0"
"4901","1"
"4902","6"
"4903","0"
"4904","3"
"4905","1"
"4906","1"
"4907","1"
"4908","1"
"4909","10"
"4910","2"
"4911","1"
"4912","8"
"4913","0"
"4914","0"
"4915","0"
"4916","11"
"4917","2"
"4918","12"
"4919","1"
"4920","1"
"4921","7"
"4922","12"
"4923","1"
"4924","0"
"4925","1"
"4926","12"
"4927","1"
"4928","4"
"4929","0"
"4930","1"
"4931","6"
"4932","10"
"4933","3"
"4934","4"
"4935","1"
"4936","6"
"4937","0"
"4938","1"
"4939","1"
"4940","1"
"4941","5"
"4942","1"
"4943","0"
"4944","12"
"4945","1"
"4946","1"
"4947","7"
"4948","0"
"4949","3"
"4950","2"
"4951","0"
"4952","1"
"4953","1"
"4954","6"
"4955","1"
"4956","1"
"4957","0"
"4958","2"
"4959","1"
"4960","2"
"4961","1"
"4962","10"
"4963","1"
"4964","0"
"4965","2"
"4966","1"
"4967","1"
"4968","0"
"4969","1"
"4970","1"
"4971","6"
"4972","1"
"4973","1"
"4974","1"
"4975","7"
"4976","0"
"4977","3"
"4978","1"
"4979","2"
"4980","1"
"4981","10"
"4982","0"
"4983","2"
"4984","3"
"4985","7"
"4986","7"
"4987","1"
"4988","4"
"4989","0"
"4990","8"
"4991","1"
"4992","1"
"4993","1"
"4994","1"
"4995","3"
"4996","1"
"4997","0"
"4998","2"
"4999","3"
"5000","1"
"5001","1"
"5002","1"
"5003","8"
"5004","0"
"5005","1"
"5006","12"
"5007","1"
"5008","8"
"5009","10"
"5010","0"
"5011","1"
"5012","1"
"5013","1"
"5014","1"
"5015","7"
"5016","3"
"5017","5"
"5018","1"
"5019","0"
"5020","1"
"5021","1"
"5022","1"
"5023","9"
"5024","8"
"5025","2"
"5026","0"
"5027","1"
"5028","1"
"5029","3"
"5030","1"
"5031","1"
"5032","1"
"5033","0"
"5034","1"
"5035","0"
"5036","0"
"5037","6"
"5038","3"
"5039","6"
"5040","7"
"5041","3"
"5042","0"
"5043","0"
"5044","2"
"5045","1"
"5046","6"
"5047","1"
"5048","1"
"5049","0"
"5050","3"
"5051","6"
"5052","1"
"5053","0"
"5054","1"
"5055","1"
"5056","2"
"5057","1"
"5058","1"
"5059","1"
"5060","1"
"5061","0"
"5062","0"
"5063","0"
"5064","0"
"5065","4"
"5066","1"
"5067","0"
"5068","8"
"5069","0"
"5070","0"
"5071","0"
"5072","1"
"5073","1"
"5074","1"
"5075","7"
"5076","0"
"5077","9"
"5078","1"
"5079","10"
"5080","1"
"5081","1"
"5082","0"
"5083","1"
"5084","1"
"5085","9"
"5086","7"
"5087","1"
"5088","1"
"5089","0"
"5090","12"
"5091","0"
"5092","1"
"5093","13"
"5094","10"
"5095","1"
"5096","0"
"5097","8"
"5098","0"
"5099","2"
"5100","0"
"5101","0"
"5102","3"
"5103","2"
"5104","1"
"5105","0"
"5106","2"
"5107","6"
"5108","2"
"5109","3"
"5110","3"
"5111","1"
"5112","3"
"5113","0"
"5114","1"
"5115","5"
"5116","5"
"5117","1"
"5118","2"
"5119","0"
"5120","1"
"5121","7"
"5122","0"
"5123","1"
"5124","4"
"5125","7"
"5126","1"
"5127","0"
"5128","0"
"5129","0"
"5130","1"
"5131","3"
"5132","7"
"5133","11"
"5134","1"
"5135","2"
"5136","0"
"5137","1"
"5138","0"
"5139","3"
"5140","0"
"5141","12"
"5142","2"
"5143","1"
"5144","1"
"5145","0"
"5146","0"
"5147","1"
"5148","1"
"5149","1"
"5150","3"
"5151","12"
"5152","1"
"5153","1"
"5154","1"
"5155","2"
"5156","1"
"5157","0"
"5158","1"
"5159","1"
"5160","1"
"5161","0"
"5162","0"
"5163","1"
"5164","1"
"5165","1"
"5166","0"
"5167","1"
"5168","1"
"5169","0"
"5170","1"
"5171","1"
"5172","0"
"5173","1"
"5174","3"
"5175","4"
"5176","0"
"5177","3"
"5178","10"
"5179","1"
"5180","7"
"5181","7"
"5182","6"
"5183","1"
"5184","1"
"5185","1"
"5186","6"
"5187","0"
"5188","0"
"5189","1"
"5190","1"
"5191","0"
"5192","1"
"5193","1"
"5194","0"
"5195","4"
"5196","1"
"5197","6"
"5198","3"
"5199","1"
"5200","0"
"5201","1"
"5202","1"
"5203","1"
"5204","9"
"5205","8"
"5206","1"
"5207","0"
"5208","1"
"5209","1"
"5210","1"
"5211","5"
"5212","1"
"5213","1"
"5214","0"
"5215","0"
"5216","1"
"5217","0"
"5218","10"
"5219","0"
"5220","0"
"5221","8"
"5222","2"
"5223","1"
"5224","0"
"5225","0"
"5226","1"
"5227","12"
"5228","3"
"5229","1"
"5230","1"
"5231","1"
"5232","1"
"5233","4"
"5234","8"
"5235","9"
"5236","0"
"5237","8"
"5238","13"
"5239","1"
"5240","1"
"5241","1"
"5242","1"
"5243","0"
"5244","1"
"5245","0"
"5246","7"
"5247","0"
"5248","1"
"5249","0"
"5250","1"
"5251","7"
"5252","7"
"5253","1"
"5254","1"
"5255","0"
"5256","8"
"5257","1"
"5258","1"
"5259","1"
"5260","1"
"5261","0"
"5262","6"
"5263","6"
"5264","0"
"5265","3"
"5266","3"
"5267","0"
"5268","1"
"5269","8"
"5270","1"
"5271","0"
"5272","0"
"5273","9"
"5274","1"
"5275","8"
"5276","1"
"5277","2"
"5278","1"
"5279","2"
"5280","0"
"5281","1"
"5282","9"
"5283","13"
"5284","2"
"5285","1"
"5286","0"
"5287","0"
"5288","2"
"5289","9"
"5290","3"
"5291","1"
"5292","6"
"5293","1"
"5294","2"
"5295","0"
"5296","0"
"5297","13"
"5298","0"
"5299","1"
"5300","1"
"5301","3"
"5302","0"
"5303","7"
"5304","13"
"5305","5"
"5306","1"
"5307","2"
"5308","3"
"5309","3"
"5310","12"
"5311","0"
"5312","9"
"5313","1"
"5314","1"
"5315","3"
"5316","3"
"5317","1"
"5318","1"
"5319","12"
"5320","6"
"5321","0"
"5322","0"
"5323","10"
"5324","1"
"5325","8"
"5326","1"
"5327","1"
"5328","2"
"5329","0"
"5330","1"
"5331","3"
"5332","1"
"5333","3"
"5334","0"
"5335","7"
"5336","4"
"5337","8"
"5338","3"
"5339","9"
"5340","0"
"5341","7"
"5342","2"
"5343","5"
"5344","1"
"5345","1"
"5346","0"
"5347","5"
"5348","11"
"5349","0"
"5350","1"
"5351","1"
"5352","0"
"5353","7"
"5354","0"
"5355","1"
"5356","7"
"5357","0"
"5358","0"
"5359","0"
"5360","10"
"5361","1"
"5362","0"
"5363","1"
"5364","9"
"5365","0"
"5366","3"
"5367","3"
"5368","0"
"5369","1"
"5370","8"
"5371","5"
"5372","1"
"5373","0"
"5374","0"
"5375","7"
"5376","1"
"5377","1"
"5378","1"
"5379","10"
"5380","1"
"5381","0"
"5382","10"
"5383","1"
"5384","0"
"5385","2"
"5386","1"
"5387","0"
"5388","7"
"5389","1"
"5390","3"
"5391","13"
"5392","7"
"5393","5"
"5394","1"
"5395","0"
"5396","1"
"5397","1"
"5398","3"
"5399","1"
"5400","1"
"5401","1"
"5402","0"
"5403","1"
"5404","1"
"5405","0"
"5406","1"
"5407","0"
"5408","10"
"5409","7"
"5410","2"
"5411","8"
"5412","7"
"5413","1"
"5414","1"
"5415","0"
"5416","0"
"5417","3"
"5418","1"
"5419","1"
"5420","7"
"5421","0"
"5422","0"
"5423","1"
"5424","0"
"5425","0"
"5426","1"
"5427","2"
"5428","13"
"5429","0"
"5430","2"
"5431","1"
"5432","11"
"5433","1"
"5434","8"
"5435","1"
"5436","1"
"5437","1"
"5438","6"
"5439","1"
"5440","6"
"5441","1"
"5442","0"
"5443","0"
"5444","2"
"5445","9"
"5446","3"
"5447","0"
"5448","3"
"5449","1"
"5450","1"
"5451","6"
"5452","2"
"5453","1"
"5454","8"
"5455","1"
"5456","0"
"5457","0"
"5458","1"
"5459","3"
"5460","0"
"5461","8"
"5462","0"
"5463","7"
"5464","1"
"5465","1"
"5466","2"
"5467","5"
"5468","0"
"5469","1"
"5470","10"
"5471","10"
"5472","3"
"5473","10"
"5474","1"
"5475","1"
"5476","3"
"5477","8"
"5478","0"
"5479","1"
"5480","3"
"5481","5"
"5482","2"
"5483","1"
"5484","11"
"5485","1"
"5486","3"
"5487","0"
"5488","1"
"5489","0"
"5490","0"
"5491","4"
"5492","0"
"5493","3"
"5494","1"
"5495","0"
"5496","9"
"5497","1"
"5498","1"
"5499","6"
"5500","2"
"5501","1"
"5502","0"
"5503","0"
"5504","1"
"5505","0"
"5506","1"
"5507","2"
"5508","0"
"5509","1"
"5510","4"
"5511","8"
"5512","1"
"5513","0"
"5514","1"
"5515","8"
"5516","1"
"5517","0"
"5518","1"
"5519","6"
"5520","1"
"5521","1"
"5522","5"
"5523","5"
"5524","1"
"5525","1"
"5526","1"
"5527","2"
"5528","0"
"5529","0"
"5530","1"
"5531","1"
"5532","4"
"5533","0"
"5534","6"
"5535","0"
"5536","0"
"5537","5"
"5538","1"
"5539","1"
"5540","1"
"5541","1"
"5542","1"
"5543","12"
"5544","2"
"5545","0"
"5546","1"
"5547","1"
"5548","12"
"5549","3"
"5550","13"
"5551","1"
"5552","1"
"5553","3"
"5554","0"
"5555","1"
"5556","1"
"5557","9"
"5558","3"
"5559","5"
"5560","0"
"5561","1"
"5562","1"
"5563","0"
"5564","0"
"5565","2"
"5566","1"
"5567","1"
"5568","4"
"5569","0"
"5570","1"
"5571","8"
"5572","1"
"5573","8"
"5574","9"
"5575","2"
"5576","10"
"5577","11"
"5578","1"
"5579","5"
"5580","2"
"5581","3"
"5582","1"
"5583","9"
"5584","0"
"5585","10"
"5586","6"
"5587","2"
"5588","0"
"5589","10"
"5590","0"
"5591","0"
"5592","8"
"5593","0"
"5594","0"
"5595","0"
"5596","0"
"5597","0"
"5598","3"
"5599","5"
"5600","5"
"5601","1"
"5602","0"
"5603","7"
"5604","1"
"5605","1"
"5606","0"
"5607","0"
"5608","9"
"5609","2"
"5610","3"
"5611","0"
"5612","1"
"5613","4"
"5614","3"
"5615","1"
"5616","6"
"5617","3"
"5618","5"
"5619","2"
"5620","1"
"5621","0"
"5622","6"
"5623","1"
"5624","1"
"5625","8"
"5626","3"
"5627","11"
"5628","0"
"5629","0"
"5630","4"
"5631","0"
"5632","7"
"5633","1"
"5634","0"
"5635","1"
"5636","3"
"5637","1"
"5638","6"
"5639","3"
"5640","6"
"5641","6"
"5642","9"
"5643","0"
"5644","0"
"5645","2"
"5646","1"
"5647","10"
"5648","3"
"5649","3"
"5650","2"
"5651","0"
"5652","5"
"5653","1"
"5654","0"
"5655","3"
"5656","1"
"5657","0"
"5658","1"
"5659","3"
"5660","8"
"5661","1"
"5662","1"
"5663","0"
"5664","0"
"5665","1"
"5666","10"
"5667","0"
"5668","1"
"5669","0"
"5670","1"
"5671","1"
"5672","8"
"5673","3"
"5674","1"
"5675","1"
"5676","1"
"5677","1"
"5678","5"
"5679","1"
"5680","1"
"5681","1"
"5682","2"
"5683","1"
"5684","3"
"5685","1"
"5686","12"
"5687","2"
"5688","0"
"5689","1"
"5690","7"
"5691","4"
"5692","1"
"5693","1"
"5694","0"
"5695","0"
"5696","1"
"5697","5"
"5698","2"
"5699","1"
"5700","3"
"5701","0"
"5702","1"
"5703","1"
"5704","0"
"5705","1"
"5706","0"
"5707","8"
"5708","9"
"5709","1"
"5710","10"
"5711","1"
"5712","0"
"5713","1"
"5714","3"
"5715","1"
"5716","4"
"5717","1"
"5718","7"
"5719","0"
"5720","0"
"5721","1"
"5722","4"
"5723","1"
"5724","1"
"5725","13"
"5726","3"
"5727","1"
"5728","1"
"5729","1"
"5730","0"
"5731","1"
"5732","1"
"5733","0"
"5734","2"
"5735","3"
"5736","1"
"5737","12"
"5738","7"
"5739","0"
"5740","1"
"5741","0"
"5742","0"
"5743","1"
"5744","1"
"5745","8"
"5746","8"
"5747","2"
"5748","1"
"5749","12"
"5750","7"
"5751","1"
"5752","12"
"5753","8"
"5754","9"
"5755","8"
"5756","2"
"5757","2"
"5758","0"
"5759","3"
"5760","0"
"5761","1"
"5762","0"
"5763","8"
"5764","0"
"5765","1"
"5766","1"
"5767","4"
"5768","1"
"5769","0"
"5770","9"
"5771","1"
"5772","0"
"5773","1"
"5774","0"
"5775","0"
"5776","10"
"5777","1"
"5778","10"
"5779","1"
"5780","0"
"5781","6"
"5782","8"
"5783","0"
"5784","7"
"5785","9"
"5786","1"
"5787","1"
"5788","1"
"5789","2"
"5790","1"
"5791","1"
"5792","0"
"5793","1"
"5794","1"
"5795","7"
"5796","0"
"5797","0"
"5798","8"
"5799","7"
"5800","1"
"5801","1"
"5802","6"
"5803","0"
"5804","1"
"5805","1"
"5806","0"
"5807","1"
"5808","0"
"5809","6"
"5810","8"
"5811","0"
"5812","0"
"5813","1"
"5814","0"
"5815","0"
"5816","0"
"5817","1"
"5818","1"
"5819","1"
"5820","2"
"5821","1"
"5822","0"
"5823","0"
"5824","0"
"5825","1"
"5826","0"
"5827","3"
"5828","0"
"5829","0"
"5830","2"
"5831","11"
"5832","3"
"5833","0"
"5834","0"
"5835","1"
"5836","0"
"5837","12"
"5838","0"
"5839","0"
"5840","0"
"5841","3"
"5842","3"
"5843","2"
"5844","0"
"5845","1"
"5846","8"
"5847","0"
"5848","6"
"5849","0"
"5850","3"
"5851","1"
"5852","12"
"5853","8"
"5854","1"
"5855","0"
"5856","1"
"5857","7"
"5858","9"
"5859","0"
"5860","1"
"5861","11"
"5862","0"
"5863","1"
"5864","0"
"5865","1"
"5866","0"
"5867","3"
"5868","3"
"5869","0"
"5870","1"
"5871","4"
"5872","1"
"5873","0"
"5874","1"
"5875","13"
"5876","0"
"5877","6"
"5878","9"
"5879","3"
"5880","7"
"5881","1"
"5882","1"
"5883","2"
"5884","5"
"5885","0"
"5886","1"
"5887","1"
"5888","1"
"5889","1"
"5890","8"
"5891","1"
"5892","3"
"5893","1"
"5894","0"
"5895","1"
"5896","1"
"5897","1"
"5898","0"
"5899","0"
"5900","0"
"5901","4"
"5902","1"
"5903","8"
"5904","1"
"5905","2"
"5906","1"
"5907","10"
"5908","2"
"5909","8"
"5910","6"
"5911","0"
"5912","3"
"5913","1"
"5914","12"
"5915","1"
"5916","1"
"5917","0"
"5918","4"
"5919","3"
"5920","0"
"5921","3"
"5922","1"
"5923","1"
"5924","1"
"5925","1"
"5926","0"
"5927","10"
"5928","1"
"5929","1"
"5930","3"
"5931","1"
"5932","1"
"5933","12"
"5934","3"
"5935","1"
"5936","0"
"5937","0"
"5938","5"
"5939","3"
"5940","1"
"5941","7"
"5942","1"
"5943","7"
"5944","0"
"5945","0"
"5946","0"
"5947","3"
"5948","1"
"5949","1"
"5950","2"
"5951","1"
"5952","12"
"5953","4"
"5954","3"
"5955","7"
"5956","0"
"5957","0"
"5958","3"
"5959","7"
"5960","2"
"5961","2"
"5962","1"
"5963","1"
"5964","0"
"5965","1"
"5966","8"
"5967","5"
"5968","1"
"5969","13"
"5970","1"
"5971","2"
"5972","1"
"5973","0"
"5974","1"
"5975","1"
"5976","10"
"5977","4"
"5978","3"
"5979","3"
"5980","10"
"5981","10"
"5982","0"
"5983","9"
"5984","1"
"5985","3"
"5986","1"
"5987","2"
"5988","1"
"5989","6"
"5990","1"
"5991","1"
"5992","8"
"5993","9"
"5994","1"
"5995","3"
"5996","1"
"5997","0"
"5998","6"
"5999","5"
"6000","1"
"6001","0"
"6002","8"
"6003","0"
"6004","1"
"6005","4"
"6006","1"
"6007","1"
"6008","2"
"6009","1"
"6010","1"
"6011","0"
"6012","0"
"6013","1"
"6014","1"
"6015","4"
"6016","7"
"6017","0"
"6018","0"
"6019","0"
"6020","0"
"6021","1"
"6022","3"
"6023","9"
"6024","3"
"6025","4"
"6026","1"
"6027","2"
"6028","3"
"6029","0"
"6030","1"
"6031","2"
"6032","1"
"6033","9"
"6034","0"
"6035","2"
"6036","10"
"6037","3"
"6038","0"
"6039","0"
"6040","6"
"6041","2"
"6042","0"
"6043","1"
"6044","1"
"6045","0"
"6046","0"
"6047","9"
"6048","1"
"6049","7"
"6050","8"
"6051","1"
"6052","0"
"6053","8"
"6054","12"
"6055","6"
"6056","1"
"6057","1"
"6058","2"
"6059","1"
"6060","1"
"6061","2"
"6062","12"
"6063","9"
"6064","4"
"6065","1"
"6066","1"
"6067","1"
"6068","0"
"6069","0"
"6070","0"
"6071","1"
"6072","1"
"6073","0"
"6074","3"
"6075","1"
"6076","0"
"6077","2"
"6078","7"
"6079","1"
"6080","0"
"6081","0"
"6082","2"
"6083","1"
"6084","1"
"6085","7"
"6086","1"
"6087","2"
"6088","1"
"6089","8"
"6090","0"
"6091","7"
"6092","1"
"6093","7"
"6094","0"
"6095","1"
"6096","10"
"6097","7"
"6098","3"
"6099","4"
"6100","1"
"6101","0"
"6102","9"
"6103","3"
"6104","3"
"6105","1"
"6106","8"
"6107","0"
"6108","7"
"6109","7"
"6110","1"
"6111","0"
"6112","9"
"6113","9"
"6114","1"
"6115","0"
"6116","1"
"6117","2"
"6118","4"
"6119","8"
"6120","1"
"6121","1"
"6122","1"
"6123","0"
"6124","12"
"6125","1"
"6126","5"
"6127","7"
"6128","1"
"6129","7"
"6130","10"
"6131","0"
"6132","0"
"6133","0"
"6134","6"
"6135","1"
"6136","0"
"6137","0"
"6138","0"
