"","x"
"6138","0"
"6139","0"
"6140","1"
"6141","0"
"6142","1"
"6143","1"
"6144","1"
"6145","0"
"6146","5"
"6147","2"
"6148","0"
"6149","0"
"6150","1"
"6151","4"
"6152","1"
"6153","1"
"6154","12"
"6155","1"
"6156","0"
"6157","2"
"6158","4"
"6159","3"
"6160","1"
"6161","2"
"6162","1"
"6163","1"
"6164","1"
"6165","0"
"6166","2"
"6167","0"
"6168","6"
"6169","0"
"6170","2"
"6171","8"
"6172","15"
"6173","9"
"6174","3"
"6175","0"
"6176","2"
"6177","4"
"6178","12"
"6179","1"
"6180","1"
"6181","6"
"6182","11"
"6183","1"
"6184","1"
"6185","2"
"6186","0"
"6187","5"
"6188","2"
"6189","8"
"6190","1"
"6191","1"
"6192","10"
"6193","8"
"6194","8"
"6195","7"
"6196","0"
"6197","9"
"6198","2"
"6199","0"
"6200","1"
"6201","1"
"6202","0"
"6203","11"
"6204","1"
"6205","1"
"6206","1"
"6207","12"
"6208","5"
"6209","11"
"6210","1"
"6211","0"
"6212","9"
"6213","0"
"6214","1"
"6215","0"
"6216","1"
"6217","1"
"6218","11"
"6219","5"
"6220","0"
"6221","7"
"6222","0"
"6223","0"
"6224","0"
"6225","0"
"6226","5"
"6227","0"
"6228","12"
"6229","1"
"6230","9"
"6231","6"
"6232","0"
"6233","12"
"6234","10"
"6235","9"
"6236","10"
"6237","1"
"6238","0"
"6239","0"
"6240","0"
"6241","8"
"6242","2"
"6243","1"
"6244","0"
"6245","0"
"6246","2"
"6247","7"
"6248","0"
"6249","0"
"6250","4"
"6251","2"
"6252","9"
"6253","11"
"6254","1"
"6255","1"
"6256","1"
"6257","12"
"6258","0"
"6259","1"
"6260","6"
"6261","5"
"6262","10"
"6263","7"
"6264","1"
"6265","0"
"6266","0"
"6267","1"
"6268","0"
"6269","14"
"6270","2"
"6271","2"
"6272","0"
"6273","12"
"6274","1"
"6275","7"
"6276","0"
"6277","0"
"6278","0"
"6279","3"
"6280","9"
"6281","13"
"6282","2"
"6283","3"
"6284","7"
"6285","0"
"6286","0"
"6287","1"
"6288","1"
"6289","0"
"6290","10"
"6291","0"
"6292","0"
"6293","0"
"6294","5"
"6295","2"
"6296","1"
"6297","11"
"6298","1"
"6299","5"
"6300","1"
"6301","1"
"6302","8"
"6303","1"
"6304","5"
"6305","1"
"6306","8"
"6307","9"
"6308","1"
"6309","0"
"6310","9"
"6311","1"
"6312","0"
"6313","8"
"6314","1"
"6315","1"
"6316","1"
"6317","9"
"6318","1"
"6319","1"
"6320","5"
"6321","1"
"6322","15"
"6323","1"
"6324","0"
"6325","9"
"6326","6"
"6327","13"
"6328","0"
"6329","7"
"6330","12"
"6331","8"
"6332","10"
"6333","0"
"6334","1"
"6335","1"
"6336","11"
"6337","7"
"6338","1"
"6339","0"
"6340","1"
"6341","1"
"6342","0"
"6343","0"
"6344","0"
"6345","0"
"6346","0"
"6347","7"
"6348","5"
"6349","1"
"6350","1"
"6351","1"
"6352","1"
"6353","2"
"6354","9"
"6355","0"
"6356","1"
"6357","5"
"6358","1"
"6359","10"
"6360","1"
"6361","0"
"6362","1"
"6363","1"
"6364","10"
"6365","12"
"6366","2"
"6367","1"
"6368","7"
"6369","1"
"6370","0"
"6371","0"
"6372","0"
"6373","2"
"6374","3"
"6375","1"
"6376","0"
"6377","15"
"6378","1"
"6379","0"
"6380","7"
"6381","10"
"6382","0"
"6383","5"
"6384","0"
"6385","0"
"6386","14"
"6387","2"
"6388","2"
"6389","5"
"6390","1"
"6391","7"
"6392","0"
"6393","9"
"6394","1"
"6395","10"
"6396","1"
"6397","14"
"6398","4"
"6399","5"
"6400","5"
"6401","6"
"6402","1"
"6403","1"
"6404","0"
"6405","8"
"6406","0"
"6407","6"
"6408","4"
"6409","6"
"6410","5"
"6411","1"
"6412","0"
"6413","8"
"6414","3"
"6415","2"
"6416","0"
"6417","10"
"6418","0"
"6419","5"
"6420","5"
"6421","0"
"6422","1"
"6423","1"
"6424","2"
"6425","1"
"6426","6"
"6427","0"
"6428","5"
"6429","5"
"6430","2"
"6431","1"
"6432","0"
"6433","6"
"6434","12"
"6435","7"
"6436","11"
"6437","9"
"6438","0"
"6439","10"
"6440","8"
"6441","0"
"6442","1"
"6443","7"
"6444","1"
"6445","8"
"6446","1"
"6447","1"
"6448","0"
"6449","1"
"6450","1"
"6451","3"
"6452","9"
"6453","1"
"6454","0"
"6455","1"
"6456","0"
"6457","1"
"6458","1"
"6459","1"
"6460","2"
"6461","1"
"6462","3"
"6463","1"
"6464","0"
"6465","1"
"6466","0"
"6467","1"
"6468","0"
"6469","1"
"6470","2"
"6471","0"
"6472","0"
"6473","1"
"6474","1"
"6475","1"
"6476","9"
"6477","4"
"6478","1"
"6479","4"
"6480","11"
"6481","9"
"6482","5"
"6483","11"
"6484","2"
"6485","7"
"6486","1"
"6487","8"
"6488","0"
"6489","7"
"6490","7"
"6491","1"
"6492","5"
"6493","0"
"6494","9"
"6495","0"
"6496","0"
"6497","5"
"6498","1"
"6499","0"
"6500","0"
"6501","0"
"6502","2"
"6503","12"
"6504","11"
"6505","0"
"6506","1"
"6507","6"
"6508","0"
"6509","11"
"6510","10"
"6511","2"
"6512","1"
"6513","0"
"6514","1"
"6515","1"
"6516","0"
"6517","0"
"6518","9"
"6519","1"
"6520","2"
"6521","2"
"6522","1"
"6523","2"
"6524","2"
"6525","5"
"6526","1"
"6527","2"
"6528","3"
"6529","3"
"6530","7"
"6531","8"
"6532","0"
"6533","1"
"6534","1"
"6535","10"
"6536","9"
"6537","3"
"6538","7"
"6539","0"
"6540","1"
"6541","4"
"6542","1"
"6543","1"
"6544","0"
"6545","11"
"6546","6"
"6547","1"
"6548","0"
"6549","3"
"6550","2"
"6551","10"
"6552","0"
"6553","5"
"6554","2"
"6555","13"
"6556","1"
"6557","0"
"6558","0"
"6559","7"
"6560","0"
"6561","2"
"6562","1"
"6563","4"
"6564","0"
"6565","1"
"6566","7"
"6567","3"
"6568","1"
"6569","5"
"6570","2"
"6571","1"
"6572","9"
"6573","1"
"6574","0"
"6575","1"
"6576","0"
"6577","1"
"6578","5"
"6579","5"
"6580","0"
"6581","1"
"6582","1"
"6583","12"
"6584","1"
"6585","1"
"6586","1"
"6587","1"
"6588","0"
"6589","0"
"6590","1"
"6591","0"
"6592","7"
"6593","10"
"6594","0"
"6595","2"
"6596","0"
"6597","3"
"6598","10"
"6599","2"
"6600","1"
"6601","1"
"6602","9"
"6603","9"
"6604","0"
"6605","2"
"6606","1"
"6607","7"
"6608","1"
"6609","1"
"6610","10"
"6611","1"
"6612","1"
"6613","10"
"6614","14"
"6615","11"
"6616","2"
"6617","2"
"6618","7"
"6619","0"
"6620","4"
"6621","0"
"6622","9"
"6623","1"
"6624","0"
"6625","0"
"6626","1"
"6627","2"
"6628","8"
"6629","10"
"6630","6"
"6631","1"
"6632","0"
"6633","1"
"6634","7"
"6635","5"
"6636","7"
"6637","8"
"6638","1"
"6639","5"
"6640","0"
"6641","0"
"6642","0"
"6643","0"
"6644","7"
"6645","4"
"6646","11"
"6647","15"
"6648","8"
"6649","2"
"6650","11"
"6651","2"
"6652","0"
"6653","3"
"6654","0"
"6655","0"
"6656","0"
"6657","0"
"6658","5"
"6659","1"
"6660","2"
"6661","15"
"6662","1"
"6663","7"
"6664","1"
"6665","1"
"6666","7"
"6667","0"
"6668","4"
"6669","2"
"6670","1"
"6671","0"
"6672","6"
"6673","1"
"6674","1"
"6675","9"
"6676","2"
"6677","6"
"6678","9"
"6679","0"
"6680","1"
"6681","6"
"6682","1"
"6683","11"
"6684","0"
"6685","1"
"6686","0"
"6687","0"
"6688","0"
"6689","1"
"6690","0"
"6691","5"
"6692","1"
"6693","9"
"6694","0"
"6695","0"
"6696","11"
"6697","9"
"6698","0"
"6699","1"
"6700","0"
"6701","2"
"6702","15"
"6703","1"
"6704","1"
"6705","1"
"6706","1"
"6707","0"
"6708","10"
"6709","1"
"6710","14"
"6711","0"
"6712","1"
"6713","4"
"6714","1"
"6715","2"
"6716","1"
"6717","2"
"6718","0"
"6719","5"
"6720","1"
"6721","0"
"6722","0"
"6723","5"
"6724","11"
"6725","14"
"6726","7"
"6727","2"
"6728","2"
"6729","5"
"6730","13"
"6731","0"
"6732","6"
"6733","8"
"6734","0"
"6735","2"
"6736","6"
"6737","5"
"6738","4"
"6739","2"
"6740","1"
"6741","0"
"6742","0"
"6743","12"
"6744","1"
"6745","12"
"6746","1"
"6747","3"
"6748","2"
"6749","8"
"6750","1"
"6751","1"
"6752","1"
"6753","0"
"6754","7"
"6755","1"
"6756","1"
"6757","1"
"6758","8"
"6759","1"
"6760","9"
"6761","1"
"6762","2"
"6763","2"
"6764","13"
"6765","2"
"6766","2"
"6767","1"
"6768","0"
"6769","2"
"6770","11"
"6771","7"
"6772","5"
"6773","1"
"6774","7"
"6775","0"
"6776","8"
"6777","7"
"6778","1"
"6779","0"
"6780","0"
"6781","0"
"6782","2"
"6783","5"
"6784","0"
"6785","7"
"6786","4"
"6787","1"
"6788","1"
"6789","9"
"6790","7"
"6791","1"
"6792","7"
"6793","1"
"6794","8"
"6795","1"
"6796","0"
"6797","1"
"6798","8"
"6799","0"
"6800","2"
"6801","1"
"6802","1"
"6803","1"
"6804","0"
"6805","5"
"6806","8"
"6807","1"
"6808","2"
"6809","6"
"6810","0"
"6811","8"
"6812","12"
"6813","1"
"6814","6"
"6815","5"
"6816","1"
"6817","4"
"6818","0"
"6819","0"
"6820","1"
"6821","0"
"6822","8"
"6823","11"
"6824","2"
"6825","10"
"6826","0"
"6827","5"
"6828","0"
"6829","8"
"6830","0"
"6831","0"
"6832","1"
"6833","9"
"6834","1"
"6835","1"
"6836","2"
"6837","1"
"6838","1"
"6839","7"
"6840","8"
"6841","2"
"6842","3"
"6843","8"
"6844","2"
"6845","2"
"6846","1"
"6847","7"
"6848","9"
"6849","0"
"6850","1"
"6851","0"
"6852","1"
"6853","1"
"6854","5"
"6855","1"
"6856","1"
"6857","1"
"6858","0"
"6859","15"
"6860","1"
"6861","5"
"6862","11"
"6863","1"
"6864","2"
"6865","0"
"6866","4"
"6867","0"
"6868","2"
"6869","1"
"6870","1"
"6871","4"
"6872","0"
"6873","1"
"6874","0"
"6875","1"
"6876","5"
"6877","7"
"6878","11"
"6879","10"
"6880","1"
"6881","0"
"6882","5"
"6883","1"
"6884","2"
"6885","2"
"6886","13"
"6887","1"
"6888","7"
"6889","9"
"6890","1"
"6891","5"
"6892","1"
"6893","0"
"6894","13"
"6895","5"
"6896","2"
"6897","1"
"6898","9"
"6899","15"
"6900","1"
"6901","0"
"6902","1"
"6903","1"
"6904","4"
"6905","9"
"6906","1"
"6907","0"
"6908","2"
"6909","1"
"6910","12"
"6911","1"
"6912","1"
"6913","5"
"6914","1"
"6915","7"
"6916","2"
"6917","10"
"6918","1"
"6919","1"
"6920","1"
"6921","0"
"6922","12"
"6923","1"
"6924","4"
"6925","5"
"6926","1"
"6927","1"
"6928","1"
"6929","2"
"6930","2"
"6931","1"
"6932","1"
"6933","1"
"6934","7"
"6935","12"
"6936","8"
"6937","1"
"6938","1"
"6939","2"
"6940","0"
"6941","0"
"6942","2"
"6943","1"
"6944","3"
"6945","6"
"6946","9"
"6947","1"
"6948","1"
"6949","0"
"6950","0"
"6951","11"
"6952","12"
"6953","1"
"6954","6"
"6955","1"
"6956","1"
"6957","2"
"6958","3"
"6959","1"
"6960","2"
"6961","11"
"6962","13"
"6963","2"
"6964","1"
"6965","1"
"6966","1"
"6967","1"
"6968","9"
"6969","2"
"6970","7"
"6971","4"
"6972","1"
"6973","8"
"6974","2"
"6975","0"
"6976","1"
"6977","5"
"6978","1"
"6979","0"
"6980","8"
"6981","4"
"6982","8"
"6983","7"
"6984","1"
"6985","0"
"6986","13"
"6987","1"
"6988","0"
"6989","0"
"6990","13"
"6991","2"
"6992","0"
"6993","11"
"6994","1"
"6995","9"
"6996","10"
"6997","5"
"6998","4"
"6999","1"
"7000","2"
"7001","7"
"7002","0"
"7003","6"
"7004","1"
"7005","2"
"7006","1"
"7007","1"
"7008","2"
"7009","1"
"7010","9"
"7011","5"
"7012","0"
"7013","0"
"7014","10"
"7015","9"
"7016","1"
"7017","1"
"7018","1"
"7019","0"
"7020","1"
"7021","9"
"7022","1"
"7023","5"
"7024","1"
"7025","10"
"7026","1"
"7027","1"
"7028","1"
"7029","2"
"7030","1"
"7031","1"
"7032","1"
"7033","7"
"7034","3"
"7035","4"
"7036","0"
"7037","1"
"7038","3"
"7039","2"
"7040","1"
"7041","1"
"7042","1"
"7043","14"
"7044","0"
"7045","6"
"7046","0"
"7047","12"
"7048","5"
"7049","0"
"7050","5"
"7051","1"
"7052","1"
"7053","0"
"7054","9"
"7055","2"
"7056","11"
"7057","11"
"7058","1"
"7059","1"
"7060","14"
"7061","11"
"7062","7"
"7063","5"
"7064","5"
"7065","9"
"7066","0"
"7067","12"
"7068","5"
"7069","4"
"7070","0"
"7071","14"
"7072","1"
"7073","4"
"7074","6"
"7075","0"
"7076","2"
"7077","1"
"7078","3"
"7079","0"
"7080","0"
"7081","5"
"7082","3"
"7083","3"
"7084","6"
"7085","1"
"7086","2"
"7087","1"
"7088","0"
"7089","0"
"7090","2"
"7091","1"
"7092","6"
"7093","1"
"7094","12"
"7095","9"
"7096","1"
"7097","1"
"7098","14"
"7099","7"
"7100","1"
"7101","3"
"7102","0"
"7103","4"
"7104","1"
"7105","5"
"7106","1"
"7107","1"
"7108","0"
"7109","1"
"7110","9"
"7111","1"
"7112","0"
"7113","2"
"7114","10"
"7115","2"
"7116","2"
"7117","11"
"7118","2"
"7119","0"
"7120","10"
"7121","4"
"7122","7"
"7123","5"
"7124","1"
"7125","1"
"7126","0"
"7127","1"
"7128","2"
"7129","7"
"7130","0"
"7131","1"
"7132","4"
"7133","10"
"7134","12"
"7135","2"
"7136","10"
"7137","1"
"7138","1"
"7139","0"
"7140","5"
"7141","0"
"7142","6"
"7143","0"
"7144","1"
"7145","1"
"7146","9"
"7147","0"
"7148","1"
"7149","0"
"7150","0"
"7151","10"
"7152","9"
"7153","9"
"7154","1"
"7155","9"
"7156","3"
"7157","0"
"7158","1"
"7159","1"
"7160","5"
"7161","9"
"7162","13"
"7163","1"
"7164","1"
"7165","5"
"7166","2"
"7167","0"
"7168","1"
"7169","0"
"7170","1"
"7171","0"
"7172","8"
"7173","9"
"7174","0"
"7175","0"
"7176","2"
"7177","6"
"7178","6"
"7179","11"
"7180","1"
"7181","0"
"7182","9"
"7183","8"
"7184","1"
"7185","1"
"7186","5"
"7187","1"
"7188","1"
"7189","2"
"7190","1"
"7191","7"
"7192","1"
"7193","0"
"7194","1"
"7195","5"
"7196","1"
"7197","1"
"7198","7"
"7199","1"
"7200","1"
"7201","5"
"7202","5"
"7203","0"
"7204","1"
"7205","2"
"7206","0"
"7207","10"
"7208","6"
"7209","1"
"7210","0"
"7211","1"
"7212","2"
"7213","1"
"7214","2"
"7215","2"
"7216","4"
"7217","2"
"7218","1"
"7219","0"
"7220","12"
"7221","13"
"7222","4"
"7223","0"
"7224","14"
"7225","0"
"7226","1"
"7227","1"
"7228","11"
"7229","7"
"7230","9"
"7231","1"
"7232","1"
"7233","8"
"7234","1"
"7235","1"
"7236","8"
"7237","0"
"7238","1"
"7239","0"
"7240","0"
"7241","3"
"7242","8"
"7243","4"
"7244","1"
"7245","1"
"7246","2"
"7247","7"
"7248","4"
"7249","11"
"7250","3"
"7251","1"
"7252","1"
"7253","6"
"7254","0"
"7255","0"
"7256","3"
"7257","0"
"7258","9"
"7259","4"
"7260","1"
"7261","10"
"7262","9"
"7263","0"
"7264","7"
"7265","2"
"7266","1"
"7267","1"
"7268","0"
"7269","0"
"7270","1"
"7271","0"
"7272","0"
"7273","0"
"7274","15"
"7275","2"
"7276","2"
"7277","5"
"7278","0"
"7279","1"
"7280","1"
"7281","0"
"7282","9"
"7283","0"
"7284","13"
"7285","8"
"7286","0"
"7287","0"
"7288","3"
"7289","1"
"7290","9"
"7291","8"
"7292","0"
"7293","0"
"7294","8"
"7295","1"
"7296","1"
"7297","3"
"7298","9"
"7299","2"
"7300","0"
"7301","3"
"7302","0"
"7303","14"
"7304","8"
"7305","2"
"7306","0"
"7307","1"
"7308","1"
"7309","2"
"7310","1"
"7311","5"
"7312","9"
"7313","11"
"7314","11"
"7315","0"
"7316","1"
"7317","2"
"7318","5"
"7319","3"
"7320","0"
"7321","0"
"7322","1"
"7323","4"
"7324","7"
"7325","1"
"7326","0"
"7327","6"
"7328","7"
"7329","0"
"7330","4"
"7331","1"
"7332","6"
"7333","5"
"7334","1"
"7335","2"
"7336","6"
"7337","12"
"7338","1"
"7339","1"
"7340","9"
"7341","1"
"7342","1"
"7343","0"
"7344","0"
"7345","1"
"7346","1"
"7347","1"
"7348","1"
"7349","0"
"7350","0"
"7351","1"
"7352","1"
"7353","1"
"7354","2"
"7355","1"
"7356","5"
"7357","1"
"7358","5"
"7359","0"
"7360","0"
"7361","1"
"7362","1"
"7363","1"
"7364","9"
"7365","1"
"7366","1"
"7367","5"
"7368","5"
"7369","0"
"7370","1"
"7371","7"
"7372","0"
"7373","0"
"7374","2"
"7375","0"
"7376","0"
"7377","2"
"7378","0"
"7379","8"
"7380","0"
"7381","0"
"7382","7"
"7383","1"
"7384","4"
"7385","4"
"7386","0"
"7387","1"
"7388","10"
"7389","0"
"7390","1"
"7391","9"
"7392","0"
"7393","0"
"7394","1"
"7395","7"
"7396","0"
"7397","1"
"7398","0"
"7399","1"
"7400","7"
"7401","0"
"7402","0"
"7403","1"
"7404","2"
"7405","1"
"7406","0"
"7407","12"
"7408","2"
"7409","5"
"7410","4"
"7411","0"
"7412","9"
"7413","2"
"7414","1"
"7415","0"
"7416","15"
"7417","9"
"7418","11"
"7419","1"
"7420","0"
"7421","3"
"7422","3"
"7423","2"
"7424","1"
"7425","9"
"7426","1"
"7427","6"
"7428","1"
"7429","1"
"7430","8"
"7431","1"
"7432","5"
"7433","1"
"7434","1"
"7435","1"
"7436","9"
"7437","1"
"7438","8"
"7439","0"
"7440","10"
"7441","1"
"7442","12"
"7443","1"
"7444","7"
"7445","0"
"7446","1"
"7447","9"
"7448","9"
"7449","5"
"7450","5"
"7451","0"
"7452","1"
"7453","3"
"7454","0"
"7455","9"
"7456","5"
"7457","1"
"7458","1"
"7459","1"
"7460","0"
"7461","1"
"7462","1"
"7463","9"
"7464","1"
"7465","8"
"7466","4"
"7467","9"
"7468","6"
"7469","0"
"7470","11"
"7471","0"
"7472","10"
"7473","0"
"7474","1"
"7475","2"
"7476","1"
"7477","0"
"7478","2"
"7479","2"
"7480","0"
"7481","1"
"7482","8"
"7483","5"
"7484","1"
"7485","1"
"7486","12"
"7487","0"
"7488","5"
"7489","0"
"7490","1"
"7491","5"
"7492","1"
"7493","0"
"7494","0"
"7495","6"
"7496","1"
"7497","1"
"7498","1"
"7499","0"
"7500","2"
"7501","1"
"7502","1"
"7503","7"
"7504","9"
"7505","1"
"7506","1"
"7507","1"
"7508","0"
"7509","1"
"7510","7"
"7511","0"
"7512","0"
"7513","1"
"7514","1"
"7515","0"
"7516","3"
"7517","10"
"7518","15"
"7519","5"
"7520","0"
"7521","4"
"7522","0"
"7523","7"
"7524","1"
"7525","5"
"7526","1"
"7527","1"
"7528","1"
"7529","5"
"7530","8"
"7531","6"
"7532","0"
"7533","0"
"7534","12"
"7535","0"
"7536","5"
"7537","1"
"7538","1"
"7539","9"
"7540","1"
"7541","1"
"7542","11"
"7543","1"
"7544","1"
"7545","1"
"7546","1"
"7547","0"
"7548","0"
"7549","9"
"7550","1"
"7551","2"
"7552","1"
"7553","5"
"7554","2"
"7555","1"
"7556","0"
"7557","1"
"7558","1"
"7559","1"
"7560","9"
"7561","5"
"7562","1"
"7563","1"
"7564","1"
"7565","3"
"7566","10"
"7567","1"
"7568","0"
"7569","1"
"7570","1"
"7571","1"
"7572","13"
"7573","2"
"7574","1"
"7575","0"
"7576","0"
"7577","10"
"7578","1"
"7579","5"
"7580","10"
"7581","5"
"7582","9"
"7583","13"
"7584","0"
"7585","1"
"7586","10"
"7587","0"
"7588","1"
"7589","2"
"7590","2"
"7591","6"
"7592","3"
"7593","1"
"7594","5"
"7595","1"
"7596","10"
"7597","1"
"7598","1"
"7599","3"
"7600","1"
"7601","2"
"7602","0"
"7603","6"
"7604","6"
"7605","9"
"7606","5"
"7607","11"
"7608","0"
"7609","7"
"7610","1"
"7611","1"
"7612","12"
"7613","9"
"7614","0"
"7615","1"
"7616","2"
"7617","5"
"7618","0"
"7619","1"
"7620","1"
"7621","12"
"7622","9"
"7623","8"
"7624","1"
"7625","5"
"7626","0"
"7627","10"
"7628","0"
"7629","2"
"7630","0"
"7631","9"
"7632","9"
"7633","8"
"7634","7"
"7635","1"
"7636","1"
"7637","2"
"7638","1"
"7639","0"
"7640","0"
"7641","10"
"7642","7"
"7643","1"
"7644","1"
"7645","0"
"7646","0"
"7647","1"
"7648","10"
"7649","1"
"7650","1"
"7651","2"
"7652","9"
"7653","1"
"7654","2"
"7655","1"
"7656","0"
"7657","1"
"7658","0"
"7659","5"
"7660","6"
"7661","1"
"7662","4"
"7663","1"
"7664","13"
"7665","1"
"7666","0"
"7667","0"
"7668","10"
"7669","0"
"7670","1"
"7671","7"
"7672","0"
"7673","0"
"7674","1"
"7675","1"
"7676","5"
"7677","9"
"7678","15"
"7679","9"
"7680","2"
"7681","0"
"7682","1"
"7683","11"
"7684","1"
"7685","1"
"7686","0"
"7687","1"
"7688","9"
"7689","6"
"7690","2"
"7691","1"
"7692","0"
"7693","4"
"7694","0"
"7695","2"
"7696","4"
"7697","1"
"7698","1"
"7699","10"
"7700","4"
"7701","13"
"7702","3"
"7703","1"
"7704","8"
"7705","1"
"7706","1"
"7707","1"
"7708","1"
"7709","12"
"7710","2"
"7711","6"
"7712","12"
"7713","0"
"7714","0"
"7715","1"
"7716","1"
"7717","11"
"7718","2"
"7719","6"
"7720","0"
"7721","0"
"7722","1"
"7723","1"
"7724","5"
"7725","1"
"7726","1"
"7727","12"
"7728","1"
"7729","1"
"7730","2"
"7731","0"
"7732","0"
"7733","1"
"7734","6"
"7735","2"
"7736","1"
"7737","1"
"7738","2"
"7739","2"
"7740","1"
"7741","1"
"7742","6"
"7743","9"
"7744","4"
"7745","9"
"7746","1"
"7747","1"
"7748","2"
"7749","1"
"7750","1"
"7751","0"
"7752","1"
"7753","1"
"7754","0"
"7755","9"
"7756","11"
"7757","4"
"7758","1"
"7759","1"
"7760","2"
"7761","11"
"7762","9"
"7763","3"
"7764","1"
"7765","7"
"7766","0"
"7767","9"
"7768","1"
"7769","0"
"7770","6"
"7771","2"
"7772","0"
"7773","1"
"7774","1"
"7775","3"
"7776","6"
"7777","9"
"7778","0"
"7779","1"
"7780","5"
"7781","15"
"7782","2"
"7783","14"
"7784","3"
"7785","0"
"7786","7"
"7787","1"
"7788","0"
"7789","7"
"7790","8"
"7791","1"
"7792","1"
"7793","4"
"7794","1"
"7795","2"
"7796","0"
"7797","0"
"7798","0"
"7799","0"
"7800","1"
"7801","2"
"7802","7"
"7803","1"
"7804","0"
"7805","1"
"7806","7"
"7807","9"
"7808","2"
"7809","0"
"7810","1"
"7811","4"
"7812","0"
"7813","7"
"7814","0"
"7815","0"
"7816","0"
"7817","4"
"7818","1"
"7819","1"
"7820","8"
"7821","5"
"7822","1"
"7823","1"
"7824","1"
"7825","1"
"7826","1"
"7827","7"
"7828","0"
"7829","0"
"7830","11"
"7831","0"
"7832","2"
"7833","11"
"7834","0"
"7835","8"
"7836","1"
"7837","0"
"7838","3"
"7839","1"
"7840","8"
"7841","6"
"7842","3"
"7843","2"
"7844","1"
"7845","0"
"7846","1"
"7847","9"
"7848","0"
"7849","1"
"7850","6"
"7851","1"
"7852","2"
"7853","1"
"7854","1"
"7855","0"
"7856","14"
"7857","0"
"7858","1"
"7859","1"
"7860","12"
"7861","8"
"7862","1"
"7863","5"
"7864","12"
"7865","1"
"7866","13"
"7867","3"
"7868","0"
"7869","0"
"7870","6"
"7871","6"
"7872","2"
"7873","1"
"7874","0"
"7875","0"
"7876","12"
"7877","2"
"7878","2"
"7879","2"
"7880","2"
"7881","0"
"7882","0"
"7883","9"
"7884","7"
"7885","8"
"7886","10"
"7887","1"
"7888","2"
"7889","9"
"7890","1"
"7891","1"
"7892","1"
"7893","5"
"7894","1"
"7895","11"
"7896","1"
"7897","1"
"7898","9"
"7899","11"
"7900","11"
"7901","2"
"7902","1"
"7903","1"
"7904","3"
"7905","2"
"7906","1"
"7907","1"
"7908","2"
"7909","0"
"7910","1"
"7911","9"
"7912","6"
"7913","14"
"7914","8"
"7915","4"
"7916","7"
"7917","5"
"7918","1"
"7919","8"
"7920","1"
"7921","1"
"7922","1"
"7923","8"
"7924","5"
"7925","1"
"7926","0"
"7927","1"
"7928","8"
"7929","2"
"7930","1"
"7931","1"
"7932","1"
"7933","2"
"7934","0"
"7935","6"
"7936","11"
"7937","3"
"7938","8"
"7939","3"
"7940","8"
"7941","0"
"7942","1"
"7943","10"
"7944","12"
"7945","7"
"7946","7"
"7947","0"
"7948","0"
"7949","0"
"7950","1"
"7951","2"
"7952","7"
"7953","1"
"7954","12"
"7955","5"
"7956","0"
"7957","5"
"7958","1"
"7959","8"
"7960","1"
"7961","3"
"7962","3"
"7963","1"
"7964","1"
"7965","4"
"7966","1"
"7967","1"
"7968","1"
"7969","11"
"7970","1"
"7971","1"
"7972","7"
"7973","0"
"7974","0"
"7975","1"
"7976","5"
"7977","9"
"7978","0"
"7979","5"
"7980","12"
"7981","1"
"7982","0"
"7983","12"
"7984","0"
"7985","1"
"7986","0"
"7987","1"
"7988","1"
"7989","1"
"7990","6"
"7991","6"
"7992","6"
"7993","11"
"7994","0"
"7995","6"
"7996","1"
"7997","1"
"7998","5"
"7999","13"
"8000","1"
"8001","1"
"8002","0"
"8003","8"
"8004","1"
"8005","10"
"8006","4"
"8007","2"
"8008","10"
"8009","1"
"8010","0"
"8011","2"
"8012","12"
"8013","1"
"8014","6"
"8015","6"
"8016","0"
"8017","8"
"8018","1"
"8019","1"
"8020","10"
"8021","1"
"8022","12"
"8023","6"
"8024","0"
"8025","1"
"8026","2"
"8027","2"
"8028","0"
"8029","7"
"8030","11"
"8031","0"
"8032","12"
"8033","11"
"8034","1"
"8035","3"
"8036","8"
"8037","0"
"8038","2"
"8039","12"
"8040","1"
"8041","1"
"8042","0"
"8043","1"
"8044","1"
"8045","0"
"8046","0"
"8047","1"
"8048","2"
"8049","0"
"8050","5"
"8051","1"
"8052","2"
"8053","15"
"8054","6"
"8055","13"
"8056","2"
"8057","2"
"8058","0"
"8059","2"
"8060","5"
"8061","0"
"8062","1"
"8063","0"
"8064","13"
"8065","0"
"8066","4"
"8067","1"
"8068","2"
"8069","6"
"8070","1"
"8071","12"
"8072","2"
"8073","1"
"8074","0"
"8075","0"
"8076","2"
"8077","6"
"8078","1"
"8079","0"
"8080","0"
"8081","2"
"8082","2"
"8083","1"
"8084","1"
"8085","1"
"8086","4"
"8087","4"
"8088","0"
"8089","1"
"8090","6"
"8091","1"
"8092","0"
"8093","1"
"8094","1"
"8095","1"
"8096","1"
"8097","9"
"8098","5"
"8099","2"
"8100","1"
"8101","4"
"8102","0"
"8103","2"
"8104","1"
"8105","10"
"8106","6"
"8107","5"
"8108","1"
"8109","1"
"8110","1"
"8111","1"
"8112","1"
"8113","2"
"8114","5"
"8115","0"
"8116","1"
"8117","1"
"8118","9"
"8119","5"
"8120","2"
"8121","7"
"8122","1"
"8123","9"
"8124","9"
"8125","2"
"8126","0"
"8127","1"
"8128","1"
"8129","1"
"8130","5"
"8131","1"
"8132","1"
"8133","0"
"8134","1"
"8135","9"
"8136","0"
